owner,repo,full_name,pr_number,html_url,title,state,created_at,updated_at,last_activity_at,analysis_hours,body_chars,changed_files,additions,deletions,total_changes,issue_comments,review_comments,total_comments,human_review_count,participant_count,final_review_state,final_feedback,review_states,review_participants,has_human_review,author_login,merged_at,population_total_prs,sample_target_prs,sampling_confidence,sampling_margin_error
tensorflow,models,tensorflow/models,10392,https://github.com/tensorflow/models/pull/10392,Update tf2_detection_zoo.md,CLOSED,2021-11-23T20:35:14Z,2024-01-17T05:50:41Z,2024-01-17T05:50:41Z,18825.257500,1156,1,1,1,2,1,0,1,0,1,NO_REVIEW,no_review,,,no,rishiraj,,3884,10,95,0.050000
tensorflow,models,tensorflow/models,7233,https://github.com/tensorflow/models/pull/7233,Guard the unsafe tf.exp operations to prevent possible INF or NAN values,OPEN,2019-07-17T12:02:46Z,2021-06-25T23:00:07Z,2021-06-25T23:00:07Z,17026.955833,340,3,9,6,15,1,0,1,6,2,COMMENTED,neutral,COMMENTED|COMMENTED|CHANGES_REQUESTED|COMMENTED|CHANGES_REQUESTED|COMMENTED,pkulzc|ForeverZyh|pkulzc|ForeverZyh|pkulzc|ForeverZyh,yes,ForeverZyh,,3884,10,95,0.050000
tensorflow,models,tensorflow/models,8502,https://github.com/tensorflow/models/pull/8502,create playing_card_reader01_label_map.pbtxt,CLOSED,2020-05-13T06:38:47Z,2020-05-13T06:40:14Z,2020-05-13T06:40:14Z,0.024167,1307,1,29,0,29,1,0,1,0,1,NO_REVIEW,no_review,,,no,pdharma01,,3884,10,95,0.050000
tensorflow,models,tensorflow/models,7254,https://github.com/tensorflow/models/pull/7254,Change how TF 2 is checked,MERGED,2019-07-19T00:54:58Z,2020-03-17T03:59:28Z,2020-03-17T03:59:28Z,5811.075000,182,1,2,4,6,1,0,1,1,2,APPROVED,positive,APPROVED,tfboyd,yes,guptapriya,2019-07-19T05:03:58Z,3884,10,95,0.050000
tensorflow,models,tensorflow/models,7618,https://github.com/tensorflow/models/pull/7618,Add a link to mobilenet_v2 README,MERGED,2019-10-02T03:02:40Z,2019-10-11T03:35:20Z,2019-10-11T03:35:20Z,216.544444,0,1,1,1,2,3,0,3,1,2,APPROVED,positive,APPROVED,sguada,yes,t73liu,2019-10-11T03:35:20Z,3884,10,95,0.050000
tensorflow,models,tensorflow/models,4931,https://github.com/tensorflow/models/pull/4931,Porting to Python 3.,CLOSED,2018-07-29T08:48:42Z,2018-07-30T19:49:44Z,2018-07-30T19:49:44Z,35.017222,0,2,6,5,11,4,0,4,0,1,NO_REVIEW,no_review,,,no,gaunthan,,3884,10,95,0.050000
tensorflow,models,tensorflow/models,2492,https://github.com/tensorflow/models/pull/2492,Adding testing functionality for python3.,CLOSED,2017-10-04T23:17:59Z,2017-10-05T00:02:58Z,2017-10-05T00:02:58Z,0.749722,0,3,18,5,23,1,0,1,0,1,NO_REVIEW,no_review,,,no,av8ramit,,3884,10,95,0.050000
tensorflow,models,tensorflow/models,565,https://github.com/tensorflow/models/pull/565,Differential privacy analysis for the privacy model tutorial,MERGED,2016-10-19T19:26:59Z,2016-11-01T16:20:57Z,2016-11-01T16:20:57Z,308.899444,284,3,309,4,313,2,0,2,0,1,NO_REVIEW,no_review,,,no,npapernot,2016-11-01T16:20:57Z,3884,10,95,0.050000
tensorflow,models,tensorflow/models,152,https://github.com/tensorflow/models/pull/152,Removed extra parens,MERGED,2016-05-25T17:54:42Z,2016-06-16T15:56:07Z,2016-06-16T15:56:07Z,526.023611,16,1,1,1,2,4,0,4,0,1,NO_REVIEW,no_review,,,no,itsmeolivia,2016-06-02T21:46:17Z,3884,10,95,0.050000
