file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-v2/liveeventbus-v2/src/main/java/com/jeremyliao/liveeventbus/liveevent/SafeIterableMap.java,com.jeremyliao.liveeventbus.liveevent.SafeIterableMap$Entry,toString/0,false,366,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-v2/liveeventbus-v2/src/main/java/com/jeremyliao/liveeventbus/liveevent/SafeIterableMap.java,com.jeremyliao.liveeventbus.liveevent.SafeIterableMap$Entry,equals/1[java.lang.Object],false,371,1,0,0,0,3,1,10,3,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,7,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-v2/liveeventbus-v2/src/main/java/com/jeremyliao/liveeventbus/liveevent/SafeIterableMap.java,com.jeremyliao.liveeventbus.liveevent.SafeIterableMap$Entry,getKey/0,false,350,2,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-v2/liveeventbus-v2/src/main/java/com/jeremyliao/liveeventbus/liveevent/SafeIterableMap.java,com.jeremyliao.liveeventbus.liveevent.SafeIterableMap$Entry,setValue/1[V],false,361,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-v2/liveeventbus-v2/src/main/java/com/jeremyliao/liveeventbus/liveevent/SafeIterableMap.java,com.jeremyliao.liveeventbus.liveevent.SafeIterableMap$Entry,getValue/0,false,356,2,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-v2/liveeventbus-v2/src/main/java/com/jeremyliao/liveeventbus/liveevent/SafeIterableMap.java,com.jeremyliao.liveeventbus.liveevent.SafeIterableMap$Entry,"Entry/2[K,V]",true,343,3,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/app/src/main/java/com/jeremyliao/lebapp/LiveEventBusDemo.java,com.jeremyliao.lebapp.LiveEventBusDemo,sendMsgToStickyReceiver/0,false,158,2,2,0,2,1,3,3,0,0,0,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,14,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/app/src/main/java/com/jeremyliao/lebapp/LiveEventBusDemo.java,com.jeremyliao.lebapp.LiveEventBusDemo,testMessageSetBeforeOnCreate/0,false,126,3,4,1,3,1,3,9,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,10,2,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/app/src/main/java/com/jeremyliao/lebapp/LiveEventBusDemo.java,com.jeremyliao.lebapp.LiveEventBusDemo,closeAll/0,false,171,2,2,0,2,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/app/src/main/java/com/jeremyliao/lebapp/LiveEventBusDemo.java,com.jeremyliao.lebapp.LiveEventBusDemo,testObserverActiveLevel/0,false,216,2,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/app/src/main/java/com/jeremyliao/lebapp/LiveEventBusDemo.java,com.jeremyliao.lebapp.LiveEventBusDemo,sendMsgByPostValue/0,false,148,2,2,0,2,1,3,3,0,0,0,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,16,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/app/src/main/java/com/jeremyliao/lebapp/LiveEventBusDemo.java,com.jeremyliao.lebapp.LiveEventBusDemo,startNewActivity/0,false,167,2,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/app/src/main/java/com/jeremyliao/lebapp/LiveEventBusDemo.java,com.jeremyliao.lebapp.LiveEventBusDemo,testBroadcast/0,false,220,2,2,0,2,1,2,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/app/src/main/java/com/jeremyliao/lebapp/LiveEventBusDemo.java,com.jeremyliao.lebapp.LiveEventBusDemo,onCreate/1[com.jeremyliao.lebapp.Bundle],false,53,8,8,0,8,1,13,53,0,0,1,13,1,1,0,0,0,0,0,0,1,0,0,7,0,0,26,4,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/app/src/main/java/com/jeremyliao/lebapp/LiveEventBusDemo.java,com.jeremyliao.lebapp.LiveEventBusDemo,onDestroy/0,false,141,2,2,0,2,1,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/app/src/main/java/com/jeremyliao/lebapp/LiveEventBusDemo.java,com.jeremyliao.lebapp.LiveEventBusDemo,sendMessageSetBefore/0,false,212,2,2,0,2,1,2,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/app/src/main/java/com/jeremyliao/lebapp/LiveEventBusDemo.java,com.jeremyliao.lebapp.LiveEventBusDemo,testMessageSetBefore/0,false,196,3,3,0,3,1,4,10,0,0,0,4,0,0,0,0,0,0,2,0,1,1,0,1,0,0,11,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/app/src/main/java/com/jeremyliao/lebapp/LiveEventBusDemo.java,com.jeremyliao.lebapp.LiveEventBusDemo,postValueCountTest/0,false,175,1,1,0,1,2,3,19,0,2,0,3,0,0,1,0,0,0,0,5,4,0,1,2,0,0,30,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/app/src/main/java/com/jeremyliao/lebapp/LiveEventBusDemo.java,com.jeremyliao.lebapp.LiveEventBusDemo,sendDemoEvent/0,false,242,3,3,0,3,1,2,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/app/src/main/java/com/jeremyliao/lebapp/LiveEventBusDemo.java,com.jeremyliao.lebapp.LiveEventBusDemo,testBroadcastGlobal/0,false,232,2,2,0,2,1,2,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/app/src/main/java/com/jeremyliao/lebapp/LiveEventBusDemo.java,com.jeremyliao.lebapp.LiveEventBusDemo,testBroadcastInApp/0,false,226,2,2,0,2,1,2,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/app/src/main/java/com/jeremyliao/lebapp/LiveEventBusDemo.java,com.jeremyliao.lebapp.LiveEventBusDemo,sendMsgToForeverObserver/0,false,153,2,2,0,2,1,3,3,0,0,0,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,17,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/app/src/main/java/com/jeremyliao/lebapp/LiveEventBusDemo.java,com.jeremyliao.lebapp.LiveEventBusDemo,startStickyActivity/0,false,163,2,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/app/src/main/java/com/jeremyliao/lebapp/LiveEventBusDemo.java,com.jeremyliao.lebapp.LiveEventBusDemo,testDelayLife/0,false,238,2,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-x/app/src/androidTest/java/com/jeremyliao/lebapp/LiveEventBusTest.java,LiveEventBusTest$Anonymous29$Anonymous30,onChanged/1[Long],false,441,2,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/liveeventbus/src/main/java/com/jeremyliao/liveeventbus/LiveEventBus.java,com.jeremyliao.liveeventbus.LiveEventBus,get/1[java.lang.Class<T>],false,56,4,1,0,1,1,2,3,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,true
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/liveeventbus/src/main/java/com/jeremyliao/liveeventbus/LiveEventBus.java,com.jeremyliao.liveeventbus.LiveEventBus,config/1[java.lang.String],false,79,3,6,4,2,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9,0,true
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/liveeventbus/src/main/java/com/jeremyliao/liveeventbus/LiveEventBus.java,com.jeremyliao.liveeventbus.LiveEventBus,get/1[java.lang.String],false,45,4,31,30,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,true
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/liveeventbus/src/main/java/com/jeremyliao/liveeventbus/LiveEventBus.java,com.jeremyliao.liveeventbus.LiveEventBus,config/0,false,67,2,9,7,2,1,2,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,0,true
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/liveeventbus/src/main/java/com/jeremyliao/liveeventbus/LiveEventBus.java,com.jeremyliao.liveeventbus.LiveEventBus,"get/2[java.lang.String,java.lang.Class<T>]",false,34,4,3,1,2,1,2,3,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,true
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/liveeventbus/src/main/java/com/jeremyliao/liveeventbus/ipc/core/SerializableProcessor.java,com.jeremyliao.liveeventbus.ipc.core.SerializableProcessor,createFromBundle/1[com.jeremyliao.liveeventbus.ipc.core.Bundle],false,24,1,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/liveeventbus/src/main/java/com/jeremyliao/liveeventbus/ipc/core/SerializableProcessor.java,com.jeremyliao.liveeventbus.ipc.core.SerializableProcessor,"writeToBundle/2[com.jeremyliao.liveeventbus.ipc.core.Bundle,java.lang.Object]",false,15,1,0,0,0,2,1,7,2,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/app/src/androidTest/java/com/jeremyliao/lebapp/LiveEventBusTest.java,com.jeremyliao.lebapp.LiveEventBusTest$Anonymous59$Anonymous60,onChanged/1[java.lang.String],false,985,2,4,0,4,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/liveeventbus/src/main/java/android/arch/lifecycle/ExternalLiveData.java,android.arch.lifecycle.ExternalLiveData$ExternalLifecycleBoundObserver,"ExternalLifecycleBoundObserver/2[android.arch.lifecycle.LifecycleOwner,android.arch.lifecycle.Observer<T>]",true,60,3,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/liveeventbus/src/main/java/android/arch/lifecycle/ExternalLiveData.java,android.arch.lifecycle.ExternalLiveData$ExternalLifecycleBoundObserver,shouldBeActive/0,false,65,1,1,0,1,1,4,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/app/src/main/java/com/jeremyliao/lebapp/activity/PostDelayActivity.java,com.jeremyliao.lebapp.activity.PostDelayActivity,testDelayWithLifeLast/1[com.jeremyliao.lebapp.activity.View],false,59,4,3,0,3,2,3,11,0,1,1,3,0,0,1,0,0,0,2,3,1,1,1,1,0,0,30,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/app/src/main/java/com/jeremyliao/lebapp/activity/PostDelayActivity.java,com.jeremyliao.lebapp.activity.PostDelayActivity,onCreate/1[com.jeremyliao.lebapp.activity.Bundle],false,25,4,2,0,2,1,6,14,0,0,1,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,14,4,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/app/src/main/java/com/jeremyliao/lebapp/activity/PostDelayActivity.java,com.jeremyliao.lebapp.activity.PostDelayActivity,testDelayWithLife/1[com.jeremyliao.lebapp.activity.View],false,52,3,2,0,2,1,3,4,0,0,1,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/app/src/main/java/com/jeremyliao/lebapp/activity/PostDelayActivity.java,com.jeremyliao.lebapp.activity.PostDelayActivity,testDelayNoLife/1[com.jeremyliao.lebapp.activity.View],false,44,3,2,0,2,1,3,4,0,0,1,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-x/app/src/main/java/com/jeremyliao/lebapp/service/IpcService.java,IpcService$Anonymous1,onChanged/1[String],false,43,2,0,0,0,1,2,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-classic/app/src/androidTest/java/com/jeremyliao/lebapp/LiveEventBusTest.java,LiveEventBusTest,testSendMsgBeforeObserve/0,false,126,4,0,0,0,1,5,18,0,1,0,5,0,0,0,0,0,0,3,1,2,1,0,1,0,0,14,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-classic/app/src/androidTest/java/com/jeremyliao/lebapp/LiveEventBusTest.java,LiveEventBusTest,testPostValueToObserverForever/0,false,83,2,0,0,0,1,6,5,0,0,0,6,0,0,0,0,0,0,2,1,0,0,0,0,0,0,7,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-classic/app/src/androidTest/java/com/jeremyliao/lebapp/LiveEventBusTest.java,LiveEventBusTest,testPostValueDelay500ms/0,false,214,2,0,0,0,1,7,6,0,0,0,7,0,0,0,0,0,0,2,2,0,0,0,0,0,0,5,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-classic/app/src/androidTest/java/com/jeremyliao/lebapp/LiveEventBusTest.java,LiveEventBusTest,testPostValueInMultiThread/0,false,92,3,0,0,0,2,5,14,0,3,0,5,0,0,1,0,0,0,0,4,3,0,1,1,0,0,16,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-classic/app/src/androidTest/java/com/jeremyliao/lebapp/LiveEventBusTest.java,LiveEventBusTest,testSendMsgBeforeAndAfterObserveOnCreate/0,false,116,2,0,0,0,1,7,6,0,0,0,7,0,0,0,0,0,0,2,1,0,0,0,0,0,0,10,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-classic/app/src/androidTest/java/com/jeremyliao/lebapp/LiveEventBusTest.java,LiveEventBusTest,testSetValueToObserverForever/0,false,69,2,0,0,0,1,4,10,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,1,0,0,9,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-classic/app/src/androidTest/java/com/jeremyliao/lebapp/LiveEventBusTest.java,LiveEventBusTest,testObserveStickyForever/0,false,287,5,0,0,0,1,5,25,0,2,0,5,0,0,0,0,0,0,3,1,3,1,0,3,0,0,14,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-classic/app/src/androidTest/java/com/jeremyliao/lebapp/LiveEventBusTest.java,LiveEventBusTest,testObserveSticky/0,false,171,4,0,0,0,1,5,17,0,1,0,5,0,0,0,0,0,0,2,1,1,1,0,1,0,0,12,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-classic/app/src/androidTest/java/com/jeremyliao/lebapp/LiveEventBusTest.java,LiveEventBusTest,testSendWrongTypeMsg/0,false,326,3,0,0,0,1,4,18,0,1,0,4,0,0,0,0,0,0,3,1,2,0,0,1,0,0,12,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-classic/app/src/androidTest/java/com/jeremyliao/lebapp/LiveEventBusTest.java,LiveEventBusTest,testSendWrongTypeMsgToObserverForever/0,false,349,4,0,0,0,1,4,25,0,2,0,4,0,0,0,0,0,0,3,1,3,0,0,3,0,0,16,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-classic/app/src/androidTest/java/com/jeremyliao/lebapp/LiveEventBusTest.java,LiveEventBusTest,setUp/0,false,36,1,0,0,0,1,1,4,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,4,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-classic/app/src/androidTest/java/com/jeremyliao/lebapp/LiveEventBusTest.java,LiveEventBusTest,testPostValueDelay1000/0,false,192,2,0,0,0,1,7,7,0,0,0,7,0,0,0,0,0,0,2,3,0,0,0,0,0,0,5,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-classic/app/src/androidTest/java/com/jeremyliao/lebapp/LiveEventBusTest.java,LiveEventBusTest,testSetValue/0,false,46,2,0,0,0,1,4,10,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,1,0,0,6,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-classic/app/src/androidTest/java/com/jeremyliao/lebapp/LiveEventBusTest.java,LiveEventBusTest,tearDown/0,false,42,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-classic/app/src/androidTest/java/com/jeremyliao/lebapp/LiveEventBusTest.java,LiveEventBusTest,testSendMsgBeforeAndAfterObserve/0,false,148,4,0,0,0,1,5,19,0,1,0,5,0,0,0,0,0,0,3,1,2,1,0,1,0,0,16,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-classic/app/src/androidTest/java/com/jeremyliao/lebapp/LiveEventBusTest.java,LiveEventBusTest,testSendMsgBeforeObserveOnCreate/0,false,110,1,0,0,0,1,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-classic/app/src/androidTest/java/com/jeremyliao/lebapp/LiveEventBusTest.java,LiveEventBusTest,testPostValueDelay1s/0,false,203,2,0,0,0,1,7,7,0,0,0,7,0,0,0,0,0,0,2,3,0,0,0,0,0,0,5,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-classic/app/src/androidTest/java/com/jeremyliao/lebapp/LiveEventBusTest.java,LiveEventBusTest,testSendMsgBeforeObserveForever/0,false,224,5,0,0,0,1,5,25,0,2,0,5,0,0,0,0,0,0,3,1,3,1,0,3,0,0,16,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-classic/app/src/androidTest/java/com/jeremyliao/lebapp/LiveEventBusTest.java,LiveEventBusTest,testRemoveObserve/0,false,318,1,0,0,0,3,5,6,0,0,0,5,0,0,0,1,0,0,0,3,0,0,0,0,0,0,4,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-classic/app/src/androidTest/java/com/jeremyliao/lebapp/LiveEventBusTest.java,LiveEventBusTest,testPostValue/0,false,60,2,0,0,0,1,6,5,0,0,0,6,0,0,0,0,0,0,2,1,0,0,0,0,0,0,4,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-classic/app/src/androidTest/java/com/jeremyliao/lebapp/LiveEventBusTest.java,LiveEventBusTest,testSendMsgBeforeAndAfterObserveForever/0,false,255,5,0,0,0,1,5,26,0,2,0,5,0,0,0,0,0,0,3,1,3,1,0,3,0,0,18,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-x/app/src/androidTest/java/com/jeremyliao/lebapp/LiveEventBusTest.java,LiveEventBusTest$Anonymous35,run/0,false,511,3,0,0,0,1,3,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-x/app/src/androidTest/java/com/jeremyliao/lebapp/LiveEventBusTest.java,LiveEventBusTest$Anonymous33,run/0,false,486,3,0,0,0,1,3,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-x/app/src/androidTest/java/com/jeremyliao/lebapp/LiveEventBusTest.java,LiveEventBusTest$Anonymous31,run/0,false,461,3,0,0,0,1,3,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/app/src/androidTest/java/com/jeremyliao/lebapp/LiveEventBusTest.java,com.jeremyliao.lebapp.LiveEventBusTest$Anonymous55$Anonymous56,onChanged/1[java.lang.Integer],false,930,2,2,0,2,1,2,4,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/branchs/live-event-bus-x/liveeventbus-x/src/main/java/com/jeremyliao/liveeventbus/utils/AppUtils.java,FileProvider4UtilCode,onCreate/0,false,350,1,0,0,0,1,2,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/JeremyLiao__LiveEventBus/live-event-bus/liveeventbus/src/main/java/com/jeremyliao/liveeventbus/core/LiveEventBusCore.java,com.jeremyliao.liveeventbus.core.LiveEventBusCore$LiveEvent,postAcrossApp/1[T],false,182,2,1,0,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,true
